abuzz,0.0
abysmal,0.0
abyssal,0.0
academic,-0.131175496671
acanthoid,0.125
acanthotic,0.0
acanthous,0.125
acapnial,0.0
acapnic,0.0
acapnotic,0.0
acarpellous,0.0
acarpelous,0.0
acarpous,-0.375
acatalectic,0.125
acaudal,-0.25
acaudate,-0.25
acaulescent,0.25
accelerando,0.0
accelerated,0.0
accelerative,-0.125
acceleratory,-0.125
accented,0.0
accentual,0.0
acceptable,0.892911496883
acceptant,0.25
accepted,0.0612006060533
accepting,0.25
acceptive,0.375
accessary,0.375
accessible,5.56946057612
accessional,0.125
accessorial,0.375
accessory,0.375
accident-prone,-0.125
accidental,-0.0908033159181
accipitrine,0.0
acclivitous,0.0
accommodating,1.0
accommodational,0.0
accommodative,1.0
accompanied,0.0
accompanying,0.0
accomplishable,0.25
accomplished,3.70142949712
accordant,0.5
according,0.125
accountable,0.0
accoutered,0.0
accoutred,0.0
accredited,0.0
accretionary,-0.375
accretive,-0.25
accrued,0.0
acculturational,0.0
acculturative,0.0
accumbent,-0.125
accumulated,0.0
accumulative,0.375
accurate,2.2739832887
accursed,-3.86174787481
accurst,-0.25
accusative,-0.5
accusatorial,0.0
accusatory,-0.5
accusing,-0.5
accusive,-0.5
accustomed,2.07244994435
ace,0.00486978641892
acellular,-0.5
acentric,-0.75
acephalous,0.125
acerate,0.0
acerb,-0.875
acerbic,-11.1030858209
acerose,0.0
acervate,0.0
acetabular,0.0
acetic,0.0
acetonic,0.0
acetose,-0.25
acetous,-0.25
acetylenic,0.0
acetylic,0.0
achaean,0.0
achenial,0.0
acheronian,-0.125
acherontic,-0.125
achievable,27.1483470167
aching,-0.75
achlamydeous,-0.625
achlorhydric,-0.25
achondritic,-0.625
achondroplastic,-0.125
achromatic,-0.125
achromatinic,0.0
achromatous,-0.375
achromic,0.0
achromous,0.0
achy,-0.75
acicular,0.0
aciculate,0.0
acid,-8.02794099903
acid-fast,-0.25
acid-forming,-0.5
acid-loving,-0.25
acid-tasting,-0.5
acidic,-0.0413670827663
acidimetric,0.0
acidophilic,0.0
acidophilous,0.0
acidotic,0.25
acidulent,-0.25
acidulous,-0.25
aciduric,0.0
acinar,0.0
acinic,0.0
acinose,0.0
acinous,0.0
acknowledgeable,0.0300166571013
acknowledged,0.0776641838891
acned,-0.375
acneiform,-0.25
acold,-0.625
acorn-shaped,0.125
acoustic,0.0
acoustical,0.0
acquainted,0.625
acquiescent,0.25
acquirable,0.625
acquired,0.0
acquisitive,0.0
acquitted,-0.125
acrid,-0.375
acrimonious,0.117922976418
acritical,-0.25
acrobatic,0.0720802535037
acrocarpous,0.0
acrocentric,0.0
acrogenic,0.0
acrogenous,0.0
acromegalic,-0.375
acronymic,0.25
acronymous,0.25
acropetal,0.0
acrophobic,-0.75
acroscopic,0.0
across-the-board,0.375
actable,0.625
actinal,0.0
acting,0.0212996777326
actinic,0.0
actinoid,0.0
actinometric,0.0
actinometrical,0.0
actinomorphic,0.0
actinomorphous,0.0
actinomycetal,0.0
actinomycetous,0.0
actinomycotic,-0.125
actionable,0.25
activated,-0.125
activating,0.0
active,0.0
activist,0.0
activistic,0.0
actual,0.0
actuarial,0.0
actuated,0.0
actuating,0.0
acuate,0.0
aculeate,0.25
aculeated,0.25
acuminate,0.25
acute,0.955218976075
acyclic,0.125
ad-lib,-1.125
adactylous,-0.125
adagio,-0.125
adamant,-0.75
adamantine,-0.75
adaptable,0.0
adaptational,0.0
adaptative,0.25
adapted,0.0
adaptive,0.25
adaxial,0.0
addable,0.5
addible,0.5
addicted,0.0
addictive,3.111662004
additional,0.0
additive,-0.375
addlebrained,0.125
addled,-23.6639925433
addlepated,0.125
addressable,0.625
addressed,0.125
adducent,0.0
adducting,0.0
adductive,0.0
adenocarcinomatous,0.0
adenoid,0.0
adenoidal,0.0
adept,3.74520266685
adequate,0.0
adherent,0.0
adhesive,-0.25
adiabatic,-0.625
adient,0.0
adipose,0.0
adjacent,0.0
adjectival,0.0
adjective,0.0
adjudicative,0.0
adjudicatory,0.0
adjunct,0.0
adjunctive,0.0
adjuratory,0.0
adjustable,0.75
adjusted,0.0
adjustive,0.5
adjuvant,0.0
administrable,0.625
administrative,27.5443837567
admirable,2.36619966396
admired,0.962969078336
admissible,-0.375
admissive,0.25
admittable,-0.125
admittible,-0.125
admonishing,-0.625
admonitory,-0.875
adnate,0.0
adnexal,0.0
adolescent,0.0529608938125
adonic,0.0
adoptable,0.75
adopted,8.66936165674
adoptive,0.0245116072008
adorable,0.806493179187
adored,0.375
adoring,0.875
adorned,0.375
adpressed,0.0
adrenal,0.0
adrenergic,0.0
adrenocortical,0.0
adrenocorticotrophic,0.25
adrenocorticotropic,0.25
adrift,0.0168844262594
adroit,0.00640748817951
adscititious,0.0
adscript,0.0
adscripted,0.0
adsorbable,0.25
adsorbate,0.25
adsorbent,0.0
adsorptive,0.0
adulatory,0.25
adult,1.38643193656
adulterant,0.0
adulterate,-0.125
adulterated,-0.125
adulterating,0.0
adulterine,-0.375
adulterous,-1.125
adumbrative,0.0
adust,-0.25
advance,1.0055313524
advanced,0.259175372096
advancing,0.0
advantageous,1.0
advective,0.0
adventitial,0.0
adventitious,-0.125
adventive,-0.75
adventuresome,0.375
adventuristic,0.0
adventurous,1.52064087663
adverbial,0.0
adversative,-0.125
adverse,-1.45269569719e-05
advertent,0.5
advertised,0.0
advisable,4.42540942025
advised,0.5
advisory,0.25
adynamic,-1.125
aecial,0.0
aegean,0.0
aeolian,0.0
aeolotropic,0.0
aeonian,0.25
aerated,-0.125
aerial,-0.19508737751
aeriferous,0.0
aeriform,-0.125
aerobic,0.5
aerobiotic,0.0
aerodynamic,0.125
aerolitic,0.0
aerological,0.0
aeromechanic,0.0
aeromedical,0.0
aeronautic,0.0
aeronautical,0.0
aerophilatelic,0.0
aerophilic,0.0
aerophilous,0.0
aerosolised,0.0
aerosolized,0.0
aery,-0.125
aeschylean,0.0
aesculapian,0.0
aesthetic,18.8834965111
aesthetical,0.625
aestival,0.125
aetiologic,0.125
aetiological,0.125
afeard,-0.125
afeared,-0.125
afebrile,0.0
affable,1.07915413024
affected,-0.303701750453
affecting,2.34621052292
affectional,0.25
affectionate,1.53535034084
affective,0.25
afferent,0.0
affiliated,0.0
affinal,0.0
affine,0.0
affined,0.0
affirmable,0.625
affirmative,10.0526681667
affirmatory,0.5
affixal,0.0
affixed,0.125
affixial,0.0
afflicted,-0.0247343718219
afflictive,-0.875
affluent,-16.7596649317
affordable,14.3122985553
afghan,0.0
afghani,0.0
afghanistani,0.0
afire,0.0
aflame,0.125
aflare,0.0
aflicker,0.25
afloat,0.375
aflutter,-0.25
afoot,0.0
aforementioned,0.0
aforesaid,0.0
aforethought,0.0
afoul,0.0
afraid,-5.73783473668
african,0.0
african-american,0.0
afrikaans,0.0
afrikaner,0.0
afro-american,0.0
afro-asian,0.0
aft,0.0
after,0.0
after-hours,0.0
after-school,0.0
aftermost,0.0
aftershafted,0.0
agamic,-0.625
agamogenetic,-0.625
agamous,-0.625
agape,-0.125
agaze,0.0
age-old,-0.125
age-related,0.0
aged,6.19486224986
ageing,-0.0018910827255
ageless,0.25
agelong,0.0
agential,0.0
agglomerate,0.25
agglomerated,0.25
agglomerative,0.25
agglutinate,0.0
agglutinative,0.0
aggravated,-19.3102164095
aggravating,-6.24339699907
aggregate,0.125
aggregated,0.125
aggregative,0.125
aggressive,0.860250447655
aghast,-0.0284470767715
agile,0.401033246239
aging,-0.00145740305437
agitated,-0.0284790109081
agitating,-0.5
agitative,-0.5
agleam,0.375
aglitter,0.0
aglow,0.25
agnate,0.0
agnatic,0.0
agnostic,0.375
agnostical,0.375
ago,0.0
agog,0.625
agonadal,-0.125
agonal,-0.25
agone,0.0
agonised,-0.75
agonising,-0.5
agonistic,-0.25
agonistical,-0.25
agonized,-0.75
agonizing,-0.220966360893
agoraphobic,-0.75
agranulocytic,-0.25
agraphic,0.0
agrarian,0.0
agreeable,4.93435222052
agreed,0.0
agrestic,0.0
agricultural,0.0
agrobiologic,0.0
agrobiological,0.0
agrologic,0.0
agrological,0.0
agronomic,0.0
agronomical,0.0
aground,0.0
agrypnotic,0.0
aguish,-0.375
ahead,0.0
ahistorical,-0.375
ahorse,0.0
ahorseback,0.0
aided,0.0
ailing,-0.389375189412
aimless,0.46026736068
ain,0.0
air-breathing,0.0
air-conditioned,0.0
air-cooled,0.0
air-dried,-0.125
air-dry,-0.625
air-filled,-0.25
air-tight,-1.0
air-to-air,0.0
air-to-ground,0.0
air-to-surface,0.0
airborne,0.0
aired,-0.125
airheaded,-0.5
airless,-0.125
airlike,0.0
airsick,-0.5
airtight,-1.0
airworthy,0.125
airy,-0.555285000425
ajar,-0.125
akimbo,0.0
akin,0.0
alabaster,0.0
alabastrine,0.0
alacritous,0.5
alar,-0.00558237462977
alarmed,-0.625
alarming,-4.33738608482
alary,-0.125
alaskan,0.0
alate,0.0
alated,0.0
albanian,0.0
albescent,0.0
albigensian,0.0
albinal,-0.5
albinic,-0.5
albinistic,-0.5
albinotic,-0.5
albitic,0.0
albuminous,0.0
albuminuric,0.0
alcalescent,-0.25
alchemic,0.0
alchemical,0.0
alchemistic,0.0
alchemistical,0.0
alcohol-dependent,0.0
alcohol-soluble,-0.125
alcoholic,0.0
aldehydic,0.0
aldermanic,0.0
aldermanly,0.0
aleatory,0.125
alert,2.20658762997e-05
aleuronic,0.0
aleutian,0.0
alexandrian,0.0
alexic,0.0
alfresco,0.0
algal,0.0
algebraic,0.0
algebraical,0.0
algerian,0.0
algid,0.0
algoid,0.0
algolagnic,-0.125
algometric,0.0
algometrical,0.0
algonkian,0.0
algonquian,0.0
algonquin,0.0
algophobic,-0.875
algorithmic,0.0
alien,-0.307610200741
alienable,0.0
alienated,-0.0352217177811
alienating,-0.019808559984
aliform,-0.125
alight,0.0
aligned,0.0
aligning,0.0
alike,0.25
alimental,0.25
alimentary,0.25
alimentative,0.0
aliphatic,0.0
aliquot,0.0
alive,0.828919263143
alkahestic,0.0
alkalescent,-0.25
alkalic,0.0
alkaline,0.0
alkaline-loving,-0.25
alkaloidal,0.0
alkalotic,0.125
alkylic,0.0
all,0.576242755281
all-around,0.0
all-devouring,-0.125
all-embracing,0.375
all-encompassing,0.375
all-fired,0.0
all-important,0.625
all-inclusive,0.375
all-knowing,0.5
all-mains,0.0
all-metal,0.0
all-night,0.0
all-or-none,-0.25
all-or-nothing,-0.25
all-out,-0.25
all-powerful,0.125
all-purpose,-0.75
all-round,0.0
all-time,0.25
all-victorious,-0.5
all-weather,-0.25
allantoic,0.25
allantoid,0.125
allargando,0.25
alleged,-0.0104897777873
allegiant,0.125
allegoric,0.0
allegorical,0.0
allegretto,0.0
allegro,0.0
allelic,0.0
allelomorphic,0.0
allergenic,0.0
allergic,-21.9489571846
alleviated,-0.75
alleviative,-0.625
alleviatory,-0.625
alliaceous,-0.375
allied,0.0
alligatored,-0.25
alliterative,0.0
allocable,0.0
allocatable,0.0
allochronic,0.0
allochthonous,0.0
allogamous,0.0
allogeneic,0.0
allographic,0.0
allomerous,0.0
allometric,0.0
allomorphic,0.0
allopathic,0.0
allopatric,0.0
allophonic,0.0
allotropic,0.375
allotropical,0.375
allotted,0.0
allover,0.0
allowable,0.0
alloyed,-0.625
alluring,0.0411972357743
allusive,0.125
alluvial,0.0
allylic,0.0
almighty,0.125
almond-eyed,0.25
almond-scented,-0.25
almond-shaped,0.125
alone,0.0268984473216
aloof,0.136432903341
alopecic,0.0
alpestrine,0.5
alpha,0.0048966757383
alphabetic,0.0
alphabetical,0.0
alphabetised,0.0
alphabetized,0.0
alphameric,0.0
alphamerical,0.0
alphanumeric,0.0
alphanumerical,0.0
alpine,0.0
alright,0.00212505655361
alsatian,0.0
altaic,0.0
alterable,0.5
alterative,0.875
altered,-0.298444087552
alternate,0.000508913273673
alternating,0.0
alternative,0.0225550122528
altissimo,0.5
altitudinal,0.0
altitudinous,0.5
alto,0.0
altricial,0.0
altruistic,0.0390614006004
alular,0.0
aluminiferous,0.0
aluminous,0.0
alveolar,0.0
alveolate,0.0
alvine,0.0
amalgamate,0.0
amalgamated,0.0
amalgamative,-0.625
amaranthine,-0.25
amateur,0.000314898173029
amateurish,0.0390359599382
amative,0.75
amatory,0.5
amaurotic,-0.25
amazed,8.01522310371
amazing,1.77723115451
ambagious,0.375
ambassadorial,0.0
amber,0.0
amber-green,0.0
ambidextrous,-0.375
ambient,31.3783037878
ambiguous,-0.160508550202
ambitionless,0.00383072331547
ambitious,0.0
ambivalent,-0.0293414140078
ambiversive,-0.25
amblyopic,0.0
ambrosial,0.875
ambrosian,0.875
ambulacral,0.0
ambulant,0.0
ambulatory,0.0
ameban,-0.125
amebic,-0.125
ameboid,-0.125
amebous,-0.125
ameliorating,-0.125
ameliorative,-0.125
amelioratory,-0.125
amenable,-0.375
amendable,0.5
amendatory,0.0
amended,0.5
amenorrheal,0.0
amenorrheic,0.0
amenorrhoeal,0.0
amenorrhoeic,0.0
amentaceous,0.25
amentiferous,0.25
amerciable,-0.125
american,0.0
amerind,0.0
amerindic,0.0
ametabolic,-0.25
ametabolous,-0.125
amethyst,-0.125
amethystine,0.0
ametropic,-0.25
amharic,0.0
amiable,0.863900251299
amicable,0.000108504687358
amidship,0.0
aminic,0.0
amino,0.0
amiss,-0.105122228927
amitotic,0.0
ammino,0.0
ammoniac,0.0
ammoniacal,0.0
ammoniated,-0.25
ammonitic,0.0
amnesiac,-0.00523770228031
amnesic,-0.5
amnestic,0.0
amnic,0.125
amnionic,0.125
amniotic,0.125
amoeban,-0.125
amoebic,-0.125
amoeboid,-0.125
amoebous,-0.125
amok,-0.25
amoristic,0.5
amorous,1.97654868009e-06
amorphous,-0.875
amort,0.375
amphibian,0.0
amphibiotic,0.0
amphibious,0.0
amphiprostylar,0.375
amphiprostyle,0.375
amphiprotic,0.5
amphistylar,0.375
amphitheatric,0.0
amphitheatrical,0.0
amphitropous,0.0
amphoric,0.0
amphoteric,0.5
ample,0.0193632022939
ampullar,0.0
ampullary,0.0
amuck,-0.25
amused,-0.0328033893394
amusing,1.20317226311
amusive,0.5
amygdaliform,0.125
amygdaline,0.25
amygdaloid,0.125
amygdaloidal,0.125
amylaceous,0.125
amyloid,0.125
amyloidal,0.125
amylolytic,0.0
anabatic,0.0
anabiotic,0.0
anabolic,0.5
anachronic,0.0
anachronistic,0.0
anachronous,0.0
anaclinal,0.0
anaclitic,0.125
anacoluthic,0.0
anadromous,0.0
anaemic,-0.25
anaerobic,-0.625
anaerobiotic,-0.375
anaesthetic,-0.625
anaglyphic,0.0
anaglyphical,0.0
anaglyptic,0.0
anaglyptical,0.0
anagogic,-0.25
anagogical,-0.25
anagrammatic,0.0
anagrammatical,0.0
anal,0.0
analeptic,0.0
analgesic,0.125
analgetic,0.125
analog,0.0
analogical,-0.5
analogous,-0.396902655177
analogue,0.0
analphabetic,-0.125
analytic,1.04280745248
analytical,0.139152446312
analyzable,0.625
analyzed,0.125
anamnestic,0.0
anamorphic,0.0
anapaestic,-0.375
anapestic,-0.375
anaphasic,0.0
anaphoric,0.0
anaphrodisiac,0.5
anaphylactic,0.0
anaplastic,0.0
anarchic,-1.26142361558
anarchical,-0.5
anarchistic,-0.125
anasarcous,-0.75
anastigmatic,-0.25
anastomotic,0.0
anatomic,0.0
anatomical,0.0
anatropous,0.0
ancestral,0.0
anchoritic,0.125
ancient,-0.028992193616
ancillary,0.0
andalusian,0.0
andante,0.0
andantino,0.0
andean,0.0
andorran,0.0
androgenetic,0.0
androgenic,0.0
androgenous,0.0
androgynous,0.0
ane,-0.25
anecdotal,0.00203966151317
anecdotic,0.25
anecdotical,0.25
anechoic,-0.625
anemic,-16.2967596727
anemographic,0.0
anemometric,0.0
anemometrical,0.0
anemophilous,0.0
anencephalic,-0.5
anencephalous,-0.5
aneroid,-0.625
anesthetic,-0.625
anestric,0.0
anestrous,-0.5
aneuploid,-0.5
aneurismal,0.0
aneurismatic,0.0
aneurysmal,0.0
aneurysmatic,0.0
anfractuous,-0.25
angelic,1.01103267057
angelical,1.25
angered,0.0
anginal,-0.5
anginose,-0.5
anginous,-0.5
angiocarpic,0.0
angiocarpous,0.0
angiomatous,0.0
angiospermous,0.0
angled,0.0
anglican,0.0
anglo-catholic,0.0
anglo-indian,0.0
anglo-jewish,0.0
anglo-saxon,0.0
anglophilic,0.125
anglophobic,0.125
angolan,0.0
angry,-0.829837289896
anguillan,0.0
anguine,0.125
anguished,-0.386840374402
angular,18.1637045285
angulate,0.375
anhydrous,0.0
anicteric,0.25
anile,-0.125
animal,0.0144111014136
animalistic,0.0
animate,-0.25
animated,0.0315517323326
animating,0.5
animatistic,0.0
animist,0.0
animistic,0.0
anionic,0.0
anise-scented,-0.25
aniseikonic,0.0
anisogametic,0.0
anisogamic,0.0
anisogamous,0.0
anisometric,0.0
anisometropic,0.125
anisotropic,-0.75
ankle-deep,0.0
ankylotic,0.0
annalistic,0.0
annelid,0.0
annelidan,0.0
annexal,0.0
annexational,0.0
annihilated,-0.25
annihilating,0.375
annihilative,0.375
announced,0.0
annoyed,-2.72282133756
annoying,-1.03336619754
annual,0.0
annular,0.0
annulate,0.0
annulated,0.0
annunciatory,0.0
anodal,0.0
anodic,0.0
anodyne,0.125
anoestrous,0.0
anomalous,0.0
anomic,0.5
anon.,-0.5
anonymous,-0.140998478416
anoperineal,0.0
anopheline,0.0
anorectal,0.0
anorectic,-0.875
anorexic,-0.375
anorexigenic,-0.5
anorthic,0.0
anorthitic,0.0
anosmatic,0.0
anosmic,-0.375
another,-1.04712859074e-07
anoxemic,-0.25
anoxic,-0.375
anserine,-0.125
answerable,1.5
answering,-0.25
antacid,-0.375
antagonistic,-0.163648864516
antarctic,0.0
antebellum,0.0
antecedent,0.0
antecubital,0.0
antediluvial,0.0
antediluvian,-0.375
antemeridian,0.0
antemortem,0.0
antenatal,-0.125
antennal,0.0
antennary,0.0
antenuptial,0.0
antepartum,-0.125
antepenultimate,0.0
anterior,0.0
anterograde,-0.125
anthelminthic,0.75
anthelmintic,0.75
antheral,0.375
antheridial,0.25
anthophagous,0.0
anthophilous,0.0
anthracitic,0.0
anthropic,0.0
anthropical,0.0
anthropocentric,0.0
anthropogenetic,0.0
anthropogenic,0.0
anthropoid,0.0
anthropoidal,0.0
anthropological,0.0
anthropometric,0.0
anthropometrical,0.0
anthropomorphic,0.125
anthropomorphous,0.125
anthropophagous,0.0
anti,-0.375
anti-american,0.0
anti-intellectual,0.5
anti-semite,0.0
anti-semitic,-0.75
antiadrenergic,0.0
antiaircraft,0.0
antiapartheid,0.0
antiauthoritarian,-0.375
antibacterial,0.625
antibiotic,0.0
antiblack,0.0
antic,0.375
anticancer,-0.25
anticholinergic,0.0
anticipant,0.625
anticipated,0.946304245124
anticipative,0.625
anticipatory,0.25
anticlimactic,0.0081357361568
anticlimactical,0.0
anticlinal,0.0
anticlockwise,0.0
anticoagulative,0.0
anticyclonic,0.0
antidotal,-0.125
antidromic,0.0
antiferromagnetic,0.0
antifertility,0.5
antifungal,0.625
antigenic,0.0
antiguan,0.0
antiheretical,0.0
antiknock,0.0
antiknocking,0.0
antimagnetic,-0.375
antimicrobial,0.625
antimicrobic,0.625
antimonial,0.0
antimonic,0.0
antimonious,0.0
antimonopoly,0.0
antineoplastic,-0.25
antinomian,0.0
antiparallel,-0.125
antipathetic,-15.9605775491
antipathetical,-0.5
antipersonnel,-0.25
antiphlogistic,-0.75
antiphonal,0.0
antiphonary,0.0
antipodal,0.0
antipodean,0.0
antipollution,0.0
antipyretic,0.5
antiquarian,0.0
antiquated,-18.6719628305
antique,0.427625987559
antisatellite,0.0
antisemitic,-0.75
antiseptic,0.0847592388602
antisocial,-0.00620454876316
antistrophic,0.0
antisubmarine,0.0
antitank,-0.125
antithetic,0.375
antithetical,0.375
antithyroid,-0.125
antitoxic,-0.125
antitrust,0.0
antitumor,-0.25
antitumour,-0.25
antitypic,0.0
antitypical,0.0
antiviral,0.5
antler-like,-0.125
antlered,0.0
antonymous,0.0
antrorse,0.0
antsy,-16.3750563839
anuran,0.0
anuretic,-0.25
anuric,-0.25
anurous,-0.625
anxiolytic,0.5
anxious,-8.50219522655e-05
any,0.0
aoristic,0.0
aortal,0.0
aortic,0.0
apart,0.5
apathetic,-0.5
apelike,-0.5
aperient,-0.625
aperiodic,0.0
apetalous,0.0
aphaeretic,0.0
aphakic,-0.375
aphanitic,0.0
aphasic,-1.125
apheretic,0.0
aphetic,0.0
aphonic,-0.75
aphoristic,0.375
aphotic,-0.125
aphrodisiac,0.625
aphrodisiacal,0.625
aphyllous,0.0
apian,0.0
apiarian,0.0
apical,0.0
apiculate,0.25
apicultural,0.0
apish,-0.5
apivorous,0.0
aplacental,0.0
aplanatic,0.5
aplitic,0.0
apneic,0.0
apnoeic,0.0
apocalyptic,-0.0777402368214
apocalyptical,-0.125
apocarpous,0.0
apochromatic,0.125
apocrine,0.0
apocryphal,0.125
apocynaceous,0.0
apodal,-0.125
apodeictic,0.125
apodictic,0.125
apodous,-0.125
apogametic,0.0
apogamic,0.0
apogamous,0.0
apogean,0.0
apolitical,0.25
apologetic,-0.0251290950011
apomictic,-0.625
apomictical,0.0
aponeurotic,0.0
apopemptic,0.0
apophatic,0.0
apophyseal,0.0
apoplectic,0.0
apoplectiform,-0.125
apoplectoid,-0.125
aposiopetic,0.0
apostate,-0.625
apostolic,0.0
apostolical,0.0
apostrophic,0.0
apothecial,0.0
apothegmatic,0.5
apothegmatical,0.125
apotropaic,-0.75
appalachian,0.125
appalled,0.25
appalling,-3.77122228129
appareled,-0.125
apparent,0.520157876093
apparitional,-0.25
appealable,0.5
appealing,0.0
appeasable,0.625
appeasing,-0.25
appellant,0.0
appellate,0.0
appellative,0.5
appendaged,0.0
appendant,0.0
appendicular,0.0
apperceptive,0.0
appetent,0.625
appetising,0.25
appetitive,-0.125
appetizing,4.02254083325
applaudable,0.625
apple-scented,-0.25
apple-shaped,0.125
apple-sized,0.125
applicable,0.0152939710324
applicative,0.25
applicatory,0.25
applied,0.0
appointed,6.80133273222
appointive,0.0
apportionable,0.0
apportioned,0.0
apposable,0.625
apposite,0.125
appositional,0.0
appositive,0.0
appraising,0.5
appreciable,0.0
appreciated,1.63238495851
appreciative,0.0
apprehended,0.375
apprehensible,0.25
apprehensive,-0.875
apprenticed,0.0
appressed,0.0
approachable,0.027586679427
approaching,0.0
approbative,0.5
approbatory,0.5
appropriable,0.0
appropriate,0.0
appropriative,0.0
approved,0.0
approving,0.5
approximate,0.0
approximative,-0.5
appurtenant,0.0
apractic,-0.5
apraxic,-0.5
apropos,0.375
apsidal,0.0
apt,0.988630479492
apteral,-0.625
apterous,-0.125
aptitudinal,0.0
aquacultural,0.0
aquaphobic,-0.75
aquatic,0.0
aqueous,-0.25
aquicultural,0.0
aquiferous,0.0
